OrderID,OrderDate,Year,Month,CustomerID,CustomerRegion,ProductCategory,ProductName,UnitPrice,Quantity,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,Profit,PaymentMethod,ShippingStatus
1317,2025-02-12,2025,02,CUST-424,Latin America,Office Supplies,Standing Desk Motorized,450.0,7,0.05,3150.0,157.5,2992.5,1890.0,1102.5,PayPal,Delivered
1318,2025-02-16,2025,02,CUST-204,Asia-Pacific,Technology,AI Vision Camera,249.0,8,0.1,1992.0,199.2,1792.8,1195.2,597.6,Bank Transfer,Delivered
1319,2025-04-06,2025,04,CUST-517,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,9,0.2,351.0,70.2,280.8,210.6,70.2,Credit Card,Delivered
1320,2025-02-15,2025,02,CUST-903,Middle East,Office Supplies,Eco Notebook & Pen Set,19.0,2,0.2,38.0,7.6,30.4,22.8,7.6,PayPal,Shipped
1321,2025-01-07,2025,01,CUST-348,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,7,0.0,273.0,0.0,273.0,163.8,109.2,Bank Transfer,Shipped
1322,2025-03-28,2025,03,CUST-249,Latin America,Technology,AI Vision Camera,249.0,5,0.1,1245.0,124.5,1120.5,747.0,373.5,Credit Card,Delivered
1323,2025-08-11,2025,08,CUST-469,North America,Office Supplies,Desk LED Lighting Bar,39.0,5,0.15,195.0,29.25,165.75,117.0,48.75,PayPal,Delivered
1324,2025-11-17,2025,11,CUST-209,Latin America,Office Supplies,Eco Notebook & Pen Set,19.0,10,0.05,190.0,9.5,180.5,114.0,66.5,Bank Transfer,Delivered
1325,2025-01-04,2025,01,CUST-550,Asia-Pacific,Office Supplies,Dual Monitor Arm,79.0,10,0.15,790.0,118.5,671.5,474.0,197.5,PayPal,Shipped
1326,2025-11-30,2025,11,CUST-811,Middle East,Furniture,Acoustic Soundproofing Panel,120.0,5,0.1,600.0,60.0,540.0,360.0,180.0,Bank Transfer,Shipped
1327,2025-06-10,2025,06,CUST-689,Latin America,Technology,Wireless Noise-Canceling Headset,149.0,6,0.1,894.0,89.4,804.6,536.4,268.2,Bank Transfer,Delivered
1328,2025-07-12,2025,07,CUST-304,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,6,0.0,234.0,0.0,234.0,140.4,93.6,Bank Transfer,Processing
1329,2025-01-14,2025,01,CUST-951,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,4,0.15,2200.0,330.0,1870.0,1320.0,550.0,Credit Card,Shipped
1330,2025-12-11,2025,12,CUST-774,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,5,0.05,2250.0,112.5,2137.5,1350.0,787.5,Bank Transfer,Shipped
1331,2025-07-13,2025,07,CUST-510,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,10,0.15,1490.0,223.5,1266.5,894.0,372.5,Corporate Invoice,Processing
1332,2025-01-19,2025,01,CUST-887,North America,Office Supplies,Eco Notebook & Pen Set,19.0,10,0.0,190.0,0.0,190.0,114.0,76.0,Bank Transfer,Delivered
1333,2025-03-27,2025,03,CUST-915,Asia-Pacific,Furniture,Executive Conference Table,899.0,10,0.15,8990.0,1348.5,7641.5,5394.0,2247.5,Corporate Invoice,Delivered
1334,2025-01-06,2025,01,CUST-671,Middle East,Technology,AI Vision Camera,249.0,4,0.2,996.0,199.2,796.8,597.6,199.2,Bank Transfer,Shipped
1335,2025-07-11,2025,07,CUST-453,Europe,Office Supplies,Desk LED Lighting Bar,39.0,10,0.2,390.0,78.0,312.0,234.0,78.0,Credit Card,Shipped
1336,2025-02-23,2025,02,CUST-456,Europe,Office Supplies,Desk LED Lighting Bar,39.0,2,0.0,78.0,0.0,78.0,46.8,31.2,PayPal,Delivered
1337,2025-08-22,2025,08,CUST-199,Latin America,Technology,Mechanical Keyboard RGB,89.0,8,0.1,712.0,71.2,640.8,427.2,213.6,Corporate Invoice,Shipped
1338,2025-06-13,2025,06,CUST-969,North America,Technology,AI Vision Camera,249.0,1,0.0,249.0,0.0,249.0,149.4,99.6,PayPal,Delivered
1339,2025-12-13,2025,12,CUST-263,Middle East,Technology,Developer Laptop Pro,1299.0,9,0.05,11691.0,584.55,11106.45,7014.6,4091.85,PayPal,Processing
1340,2025-08-07,2025,08,CUST-755,Europe,Office Supplies,Standing Desk Motorized,450.0,7,0.05,3150.0,157.5,2992.5,1890.0,1102.5,Corporate Invoice,Shipped
1341,2025-01-15,2025,01,CUST-498,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,8,0.2,960.0,192.0,768.0,576.0,192.0,Credit Card,Delivered
1342,2025-04-16,2025,04,CUST-291,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,10,0.0,2990.0,0.0,2990.0,1794.0,1196.0,PayPal,Delivered
1343,2025-04-11,2025,04,CUST-754,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,5,0.15,1495.0,224.25,1270.75,897.0,373.75,PayPal,Processing
1344,2025-07-18,2025,07,CUST-460,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,10,0.0,5500.0,0.0,5500.0,3300.0,2200.0,Corporate Invoice,Processing
1345,2025-03-30,2025,03,CUST-788,North America,Furniture,Mobile Storage Cabinet,180.0,10,0.2,1800.0,360.0,1440.0,1080.0,360.0,Bank Transfer,Delivered
1346,2025-03-02,2025,03,CUST-810,Asia-Pacific,Technology,AI Vision Camera,249.0,2,0.05,498.0,24.9,473.1,298.8,174.3,Bank Transfer,Processing
1347,2025-07-18,2025,07,CUST-533,Latin America,Office Supplies,Eco Notebook & Pen Set,19.0,3,0.2,57.0,11.4,45.6,34.2,11.4,Bank Transfer,Shipped
1348,2025-11-22,2025,11,CUST-395,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,9,0.05,1080.0,54.0,1026.0,648.0,378.0,Bank Transfer,Delivered
1349,2025-06-11,2025,06,CUST-596,North America,Office Supplies,Eco Notebook & Pen Set,19.0,1,0.1,19.0,1.9,17.1,11.4,5.7,Bank Transfer,Delivered
1350,2025-07-16,2025,07,CUST-827,Latin America,Furniture,Lounge Waiting Sofa,550.0,7,0.15,3850.0,577.5,3272.5,2310.0,962.5,Corporate Invoice,Shipped
1351,2025-03-27,2025,03,CUST-133,Asia-Pacific,Technology,Mechanical Keyboard RGB,89.0,1,0.05,89.0,4.45,84.55,53.4,31.15,PayPal,Delivered
1352,2025-10-03,2025,10,CUST-662,Latin America,Office Supplies,Standing Desk Motorized,450.0,8,0.2,3600.0,720.0,2880.0,2160.0,720.0,Credit Card,Processing
1353,2025-02-28,2025,02,CUST-878,North America,Office Supplies,Eco Notebook & Pen Set,19.0,6,0.2,114.0,22.8,91.2,68.4,22.8,Corporate Invoice,Processing
1354,2025-04-22,2025,04,CUST-560,North America,Office Supplies,Ergonomic Desk Chair,299.0,4,0.1,1196.0,119.6,1076.4,717.6,358.8,PayPal,Delivered
1355,2025-02-14,2025,02,CUST-805,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,4,0.05,1196.0,59.8,1136.2,717.6,418.6,PayPal,Processing
1356,2025-11-20,2025,11,CUST-933,Europe,Office Supplies,Standing Desk Motorized,450.0,10,0.05,4500.0,225.0,4275.0,2700.0,1575.0,Bank Transfer,Delivered
1357,2025-10-19,2025,10,CUST-272,Middle East,Office Supplies,Eco Notebook & Pen Set,19.0,5,0.2,95.0,19.0,76.0,57.0,19.0,PayPal,Delivered
1358,2025-05-29,2025,05,CUST-868,Europe,Furniture,Mobile Storage Cabinet,180.0,9,0.0,1620.0,0.0,1620.0,972.0,648.0,Corporate Invoice,Delivered
1359,2025-05-22,2025,05,CUST-828,Europe,Furniture,Acoustic Soundproofing Panel,120.0,3,0.05,360.0,18.0,342.0,216.0,126.0,PayPal,Delivered
1360,2025-12-13,2025,12,CUST-742,Asia-Pacific,Office Supplies,Desk LED Lighting Bar,39.0,3,0.2,117.0,23.4,93.6,70.2,23.4,Corporate Invoice,Shipped
1361,2025-08-20,2025,08,CUST-811,Asia-Pacific,Technology,Cloud Server Subscription,499.0,7,0.2,3493.0,698.6,2794.4,2095.8,698.6,PayPal,Shipped
1362,2025-09-07,2025,09,CUST-750,Latin America,Office Supplies,Eco Notebook & Pen Set,19.0,1,0.0,19.0,0.0,19.0,11.4,7.6,PayPal,Delivered
1363,2025-10-01,2025,10,CUST-374,Latin America,Office Supplies,Standing Desk Motorized,450.0,7,0.05,3150.0,157.5,2992.5,1890.0,1102.5,PayPal,Delivered
1364,2025-06-22,2025,06,CUST-798,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,10,0.15,1200.0,180.0,1020.0,720.0,300.0,Credit Card,Delivered
1365,2025-02-20,2025,02,CUST-551,Europe,Furniture,Lounge Waiting Sofa,550.0,1,0.0,550.0,0.0,550.0,330.0,220.0,Corporate Invoice,Delivered
1366,2025-08-08,2025,08,CUST-195,Asia-Pacific,Technology,Developer Laptop Pro,1299.0,5,0.05,6495.0,324.75,6170.25,3897.0,2273.25,PayPal,Delivered
1367,2025-02-12,2025,02,CUST-843,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,1,0.15,450.0,67.5,382.5,270.0,112.5,Bank Transfer,Shipped
1368,2025-12-02,2025,12,CUST-179,Latin America,Technology,Cloud Server Subscription,499.0,1,0.05,499.0,24.95,474.05,299.4,174.65,Bank Transfer,Processing
1369,2025-04-26,2025,04,CUST-936,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,1,0.0,550.0,0.0,550.0,330.0,220.0,Credit Card,Shipped
1370,2025-12-22,2025,12,CUST-191,Latin America,Technology,Wireless Noise-Canceling Headset,149.0,2,0.05,298.0,14.9,283.1,178.8,104.3,Credit Card,Delivered
1371,2025-06-10,2025,06,CUST-756,Europe,Office Supplies,Dual Monitor Arm,79.0,3,0.15,237.0,35.55,201.45,142.2,59.25,Bank Transfer,Delivered
1372,2025-09-29,2025,09,CUST-459,Latin America,Furniture,Executive Conference Table,899.0,10,0.05,8990.0,449.5,8540.5,5394.0,3146.5,Bank Transfer,Delivered
1373,2025-07-30,2025,07,CUST-243,North America,Furniture,Lounge Waiting Sofa,550.0,4,0.0,2200.0,0.0,2200.0,1320.0,880.0,Credit Card,Processing
1374,2025-07-16,2025,07,CUST-383,Europe,Office Supplies,Desk LED Lighting Bar,39.0,6,0.05,234.0,11.7,222.3,140.4,81.9,Credit Card,Delivered
1375,2025-10-11,2025,10,CUST-630,Europe,Furniture,Mobile Storage Cabinet,180.0,1,0.1,180.0,18.0,162.0,108.0,54.0,Bank Transfer,Shipped
1376,2025-06-01,2025,06,CUST-215,Latin America,Furniture,Executive Conference Table,899.0,4,0.15,3596.0,539.4,3056.6,2157.6,899.0,Bank Transfer,Shipped
1377,2025-11-23,2025,11,CUST-424,Asia-Pacific,Furniture,Executive Conference Table,899.0,9,0.0,8091.0,0.0,8091.0,4854.6,3236.4,Bank Transfer,Shipped
1378,2025-10-19,2025,10,CUST-888,Latin America,Office Supplies,Dual Monitor Arm,79.0,9,0.05,711.0,35.55,675.45,426.6,248.85,Credit Card,Delivered
1379,2025-10-28,2025,10,CUST-161,North America,Technology,Cloud Server Subscription,499.0,5,0.05,2495.0,124.75,2370.25,1497.0,873.25,Corporate Invoice,Processing
1380,2025-05-27,2025,05,CUST-755,North America,Furniture,Lounge Waiting Sofa,550.0,7,0.15,3850.0,577.5,3272.5,2310.0,962.5,Bank Transfer,Delivered
1381,2025-02-12,2025,02,CUST-649,Europe,Office Supplies,Ergonomic Desk Chair,299.0,9,0.05,2691.0,134.55,2556.45,1614.6,941.85,PayPal,Shipped
1382,2025-10-28,2025,10,CUST-159,Europe,Furniture,Executive Conference Table,899.0,5,0.15,4495.0,674.25,3820.75,2697.0,1123.75,Bank Transfer,Delivered
1383,2025-08-11,2025,08,CUST-416,North America,Technology,Wireless Noise-Canceling Headset,149.0,10,0.2,1490.0,298.0,1192.0,894.0,298.0,Bank Transfer,Delivered
1384,2025-01-07,2025,01,CUST-455,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,1,0.05,120.0,6.0,114.0,72.0,42.0,PayPal,Delivered
1385,2025-07-10,2025,07,CUST-926,Asia-Pacific,Technology,AI Vision Camera,249.0,2,0.0,498.0,0.0,498.0,298.8,199.2,Corporate Invoice,Delivered
1386,2025-09-26,2025,09,CUST-566,Latin America,Technology,AI Vision Camera,249.0,10,0.0,2490.0,0.0,2490.0,1494.0,996.0,PayPal,Delivered
1387,2025-09-13,2025,09,CUST-891,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,6,0.05,720.0,36.0,684.0,432.0,252.0,Credit Card,Processing
1388,2025-12-12,2025,12,CUST-145,North America,Furniture,Executive Conference Table,899.0,4,0.2,3596.0,719.2,2876.8,2157.6,719.2,Credit Card,Delivered
1389,2025-01-24,2025,01,CUST-978,Europe,Office Supplies,Dual Monitor Arm,79.0,7,0.05,553.0,27.65,525.35,331.8,193.55,Credit Card,Processing
1390,2025-12-02,2025,12,CUST-837,Latin America,Office Supplies,Standing Desk Motorized,450.0,6,0.05,2700.0,135.0,2565.0,1620.0,945.0,PayPal,Delivered
1391,2025-02-09,2025,02,CUST-283,North America,Furniture,Mobile Storage Cabinet,180.0,2,0.2,360.0,72.0,288.0,216.0,72.0,Bank Transfer,Processing
1392,2025-01-24,2025,01,CUST-435,Asia-Pacific,Office Supplies,Ergonomic Desk Chair,299.0,8,0.1,2392.0,239.2,2152.8,1435.2,717.6,Credit Card,Processing
1393,2025-08-22,2025,08,CUST-903,Middle East,Technology,AI Vision Camera,249.0,4,0.1,996.0,99.6,896.4,597.6,298.8,PayPal,Processing
1394,2025-05-05,2025,05,CUST-850,Europe,Office Supplies,Dual Monitor Arm,79.0,10,0.15,790.0,118.5,671.5,474.0,197.5,Bank Transfer,Delivered
1395,2025-01-04,2025,01,CUST-751,Asia-Pacific,Office Supplies,Ergonomic Desk Chair,299.0,4,0.2,1196.0,239.2,956.8,717.6,239.2,Credit Card,Delivered
1396,2025-01-01,2025,01,CUST-642,Europe,Furniture,Lounge Waiting Sofa,550.0,5,0.0,2750.0,0.0,2750.0,1650.0,1100.0,Bank Transfer,Shipped
1397,2025-09-09,2025,09,CUST-337,North America,Technology,Developer Laptop Pro,1299.0,5,0.0,6495.0,0.0,6495.0,3897.0,2598.0,Corporate Invoice,Delivered
1398,2025-08-23,2025,08,CUST-236,Middle East,Furniture,Executive Conference Table,899.0,10,0.0,8990.0,0.0,8990.0,5394.0,3596.0,Corporate Invoice,Delivered
1399,2025-10-31,2025,10,CUST-398,Europe,Furniture,Executive Conference Table,899.0,7,0.05,6293.0,314.65,5978.35,3775.8,2202.55,PayPal,Delivered
1400,2025-07-21,2025,07,CUST-339,Asia-Pacific,Furniture,Mobile Storage Cabinet,180.0,6,0.15,1080.0,162.0,918.0,648.0,270.0,Credit Card,Delivered
1401,2025-03-11,2025,03,CUST-560,Europe,Furniture,Executive Conference Table,899.0,3,0.0,2697.0,0.0,2697.0,1618.2,1078.8,Corporate Invoice,Delivered
1402,2025-07-28,2025,07,CUST-415,Latin America,Technology,Mechanical Keyboard RGB,89.0,6,0.05,534.0,26.7,507.3,320.4,186.9,Corporate Invoice,Delivered
1403,2025-03-03,2025,03,CUST-320,North America,Technology,Developer Laptop Pro,1299.0,5,0.2,6495.0,1299.0,5196.0,3897.0,1299.0,PayPal,Delivered
1404,2025-02-16,2025,02,CUST-150,Middle East,Furniture,Acoustic Soundproofing Panel,120.0,6,0.15,720.0,108.0,612.0,432.0,180.0,PayPal,Delivered
1405,2025-03-31,2025,03,CUST-355,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,8,0.2,1192.0,238.4,953.6,715.2,238.4,Credit Card,Shipped
1406,2025-02-22,2025,02,CUST-233,Europe,Technology,Cloud Server Subscription,499.0,1,0.0,499.0,0.0,499.0,299.4,199.6,Bank Transfer,Shipped
1407,2025-07-10,2025,07,CUST-932,Asia-Pacific,Furniture,Executive Conference Table,899.0,10,0.2,8990.0,1798.0,7192.0,5394.0,1798.0,Credit Card,Delivered
1408,2025-02-03,2025,02,CUST-225,Asia-Pacific,Technology,Wireless Noise-Canceling Headset,149.0,3,0.0,447.0,0.0,447.0,268.2,178.8,Credit Card,Shipped
1409,2025-01-26,2025,01,CUST-130,Latin America,Technology,Mechanical Keyboard RGB,89.0,7,0.15,623.0,93.45,529.55,373.8,155.75,Corporate Invoice,Shipped
1410,2025-03-30,2025,03,CUST-556,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,3,0.1,1350.0,135.0,1215.0,810.0,405.0,Bank Transfer,Delivered
1411,2025-11-11,2025,11,CUST-663,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,5,0.15,600.0,90.0,510.0,360.0,150.0,Corporate Invoice,Delivered
1412,2025-02-14,2025,02,CUST-758,Europe,Office Supplies,Desk LED Lighting Bar,39.0,3,0.15,117.0,17.55,99.45,70.2,29.25,Bank Transfer,Processing
1413,2025-01-10,2025,01,CUST-452,Latin America,Office Supplies,Dual Monitor Arm,79.0,8,0.2,632.0,126.4,505.6,379.2,126.4,PayPal,Shipped
1414,2025-05-19,2025,05,CUST-130,Europe,Technology,Cloud Server Subscription,499.0,6,0.2,2994.0,598.8,2395.2,1796.4,598.8,PayPal,Delivered
1415,2025-08-30,2025,08,CUST-202,Europe,Furniture,Mobile Storage Cabinet,180.0,10,0.05,1800.0,90.0,1710.0,1080.0,630.0,Bank Transfer,Delivered
1416,2025-05-17,2025,05,CUST-463,Latin America,Furniture,Executive Conference Table,899.0,4,0.2,3596.0,719.2,2876.8,2157.6,719.2,Bank Transfer,Delivered
1417,2025-05-02,2025,05,CUST-820,North America,Furniture,Mobile Storage Cabinet,180.0,6,0.2,1080.0,216.0,864.0,648.0,216.0,PayPal,Processing
1418,2025-10-16,2025,10,CUST-416,Middle East,Technology,Mechanical Keyboard RGB,89.0,4,0.15,356.0,53.4,302.6,213.6,89.0,Bank Transfer,Shipped
1419,2025-01-20,2025,01,CUST-120,Europe,Technology,Cloud Server Subscription,499.0,4,0.2,1996.0,399.2,1596.8,1197.6,399.2,Corporate Invoice,Delivered
1420,2025-06-19,2025,06,CUST-921,Europe,Furniture,Acoustic Soundproofing Panel,120.0,3,0.1,360.0,36.0,324.0,216.0,108.0,PayPal,Delivered
1421,2025-01-12,2025,01,CUST-981,Middle East,Technology,Mechanical Keyboard RGB,89.0,3,0.0,267.0,0.0,267.0,160.2,106.8,PayPal,Delivered
1422,2025-07-11,2025,07,CUST-409,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,10,0.0,5500.0,0.0,5500.0,3300.0,2200.0,PayPal,Delivered
1423,2025-03-22,2025,03,CUST-824,Europe,Furniture,Lounge Waiting Sofa,550.0,8,0.1,4400.0,440.0,3960.0,2640.0,1320.0,PayPal,Delivered
1424,2025-12-07,2025,12,CUST-230,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,7,0.1,840.0,84.0,756.0,504.0,252.0,Bank Transfer,Delivered
1425,2025-12-26,2025,12,CUST-716,Europe,Furniture,Lounge Waiting Sofa,550.0,10,0.0,5500.0,0.0,5500.0,3300.0,2200.0,PayPal,Processing
1426,2025-04-24,2025,04,CUST-863,Asia-Pacific,Furniture,Executive Conference Table,899.0,8,0.05,7192.0,359.6,6832.4,4315.2,2517.2,Credit Card,Delivered
1427,2025-06-27,2025,06,CUST-111,Latin America,Office Supplies,Standing Desk Motorized,450.0,2,0.1,900.0,90.0,810.0,540.0,270.0,PayPal,Delivered
1428,2025-05-08,2025,05,CUST-837,North America,Furniture,Executive Conference Table,899.0,6,0.1,5394.0,539.4,4854.6,3236.4,1618.2,Credit Card,Delivered
1429,2025-07-17,2025,07,CUST-487,Latin America,Office Supplies,Desk LED Lighting Bar,39.0,3,0.15,117.0,17.55,99.45,70.2,29.25,PayPal,Processing
1430,2025-07-12,2025,07,CUST-562,Europe,Technology,Wireless Noise-Canceling Headset,149.0,10,0.05,1490.0,74.5,1415.5,894.0,521.5,Credit Card,Delivered
1431,2025-05-31,2025,05,CUST-450,North America,Technology,AI Vision Camera,249.0,5,0.0,1245.0,0.0,1245.0,747.0,498.0,Bank Transfer,Shipped
1432,2025-03-24,2025,03,CUST-708,Asia-Pacific,Furniture,Executive Conference Table,899.0,9,0.0,8091.0,0.0,8091.0,4854.6,3236.4,Corporate Invoice,Delivered
1433,2025-08-09,2025,08,CUST-154,Europe,Furniture,Acoustic Soundproofing Panel,120.0,10,0.15,1200.0,180.0,1020.0,720.0,300.0,Credit Card,Delivered
1434,2025-04-16,2025,04,CUST-776,Asia-Pacific,Technology,Wireless Noise-Canceling Headset,149.0,9,0.2,1341.0,268.2,1072.8,804.6,268.2,PayPal,Delivered
1435,2025-05-02,2025,05,CUST-960,Middle East,Technology,Cloud Server Subscription,499.0,7,0.2,3493.0,698.6,2794.4,2095.8,698.6,Corporate Invoice,Delivered
1436,2025-01-28,2025,01,CUST-943,Asia-Pacific,Office Supplies,Ergonomic Desk Chair,299.0,7,0.0,2093.0,0.0,2093.0,1255.8,837.2,Corporate Invoice,Delivered
1437,2025-02-19,2025,02,CUST-584,North America,Technology,Developer Laptop Pro,1299.0,3,0.1,3897.0,389.7,3507.3,2338.2,1169.1,Credit Card,Delivered
1438,2025-07-23,2025,07,CUST-496,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,5,0.0,195.0,0.0,195.0,117.0,78.0,Bank Transfer,Delivered
1439,2025-07-15,2025,07,CUST-550,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,8,0.0,3600.0,0.0,3600.0,2160.0,1440.0,Corporate Invoice,Delivered
1440,2025-04-26,2025,04,CUST-187,North America,Office Supplies,Eco Notebook & Pen Set,19.0,1,0.05,19.0,0.95,18.05,11.4,6.65,PayPal,Processing
1441,2025-07-31,2025,07,CUST-938,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,9,0.0,1080.0,0.0,1080.0,648.0,432.0,Corporate Invoice,Processing
1442,2025-12-18,2025,12,CUST-180,Asia-Pacific,Office Supplies,Eco Notebook & Pen Set,19.0,4,0.15,76.0,11.4,64.6,45.6,19.0,Corporate Invoice,Delivered
1443,2025-09-15,2025,09,CUST-271,Europe,Furniture,Acoustic Soundproofing Panel,120.0,2,0.15,240.0,36.0,204.0,144.0,60.0,Bank Transfer,Delivered
1444,2025-03-06,2025,03,CUST-942,Europe,Technology,Wireless Noise-Canceling Headset,149.0,2,0.15,298.0,44.7,253.3,178.8,74.5,Bank Transfer,Processing
1445,2025-05-13,2025,05,CUST-506,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,2,0.15,598.0,89.7,508.3,358.8,149.5,PayPal,Delivered
1446,2025-09-24,2025,09,CUST-900,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,10,0.2,2990.0,598.0,2392.0,1794.0,598.0,Corporate Invoice,Delivered
1447,2025-08-01,2025,08,CUST-876,Middle East,Technology,Developer Laptop Pro,1299.0,10,0.2,12990.0,2598.0,10392.0,7794.0,2598.0,Credit Card,Delivered
1448,2025-10-16,2025,10,CUST-370,Latin America,Technology,AI Vision Camera,249.0,9,0.1,2241.0,224.1,2016.9,1344.6,672.3,Corporate Invoice,Shipped
1449,2025-10-20,2025,10,CUST-512,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,1,0.05,550.0,27.5,522.5,330.0,192.5,Bank Transfer,Processing
1450,2025-11-08,2025,11,CUST-807,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,1,0.15,550.0,82.5,467.5,330.0,137.5,Bank Transfer,Delivered
1451,2025-09-01,2025,09,CUST-418,Asia-Pacific,Office Supplies,Dual Monitor Arm,79.0,1,0.1,79.0,7.9,71.1,47.4,23.7,PayPal,Shipped
1452,2025-12-23,2025,12,CUST-861,Asia-Pacific,Furniture,Executive Conference Table,899.0,4,0.05,3596.0,179.8,3416.2,2157.6,1258.6,Corporate Invoice,Delivered
1453,2025-05-18,2025,05,CUST-552,Europe,Furniture,Lounge Waiting Sofa,550.0,10,0.0,5500.0,0.0,5500.0,3300.0,2200.0,Bank Transfer,Shipped
1454,2025-09-06,2025,09,CUST-167,Europe,Furniture,Mobile Storage Cabinet,180.0,1,0.2,180.0,36.0,144.0,108.0,36.0,PayPal,Processing
1455,2025-07-26,2025,07,CUST-297,Europe,Technology,Mechanical Keyboard RGB,89.0,10,0.0,890.0,0.0,890.0,534.0,356.0,Bank Transfer,Delivered
1456,2025-05-08,2025,05,CUST-380,Europe,Technology,Wireless Noise-Canceling Headset,149.0,1,0.1,149.0,14.9,134.1,89.4,44.7,PayPal,Shipped
1457,2025-09-16,2025,09,CUST-600,Asia-Pacific,Office Supplies,Ergonomic Desk Chair,299.0,1,0.05,299.0,14.95,284.05,179.4,104.65,Corporate Invoice,Delivered
1458,2025-08-31,2025,08,CUST-866,Asia-Pacific,Furniture,Mobile Storage Cabinet,180.0,6,0.05,1080.0,54.0,1026.0,648.0,378.0,Credit Card,Delivered
1459,2025-01-15,2025,01,CUST-977,Europe,Office Supplies,Ergonomic Desk Chair,299.0,3,0.2,897.0,179.4,717.6,538.2,179.4,Bank Transfer,Delivered
1460,2025-12-13,2025,12,CUST-985,North America,Technology,AI Vision Camera,249.0,7,0.2,1743.0,348.6,1394.4,1045.8,348.6,Credit Card,Shipped
1461,2025-03-09,2025,03,CUST-358,Europe,Furniture,Acoustic Soundproofing Panel,120.0,10,0.0,1200.0,0.0,1200.0,720.0,480.0,PayPal,Delivered
1462,2025-08-05,2025,08,CUST-577,Europe,Office Supplies,Dual Monitor Arm,79.0,8,0.1,632.0,63.2,568.8,379.2,189.6,PayPal,Processing
1463,2025-11-16,2025,11,CUST-778,Middle East,Office Supplies,Eco Notebook & Pen Set,19.0,2,0.0,38.0,0.0,38.0,22.8,15.2,PayPal,Processing
1464,2025-11-28,2025,11,CUST-165,Latin America,Furniture,Mobile Storage Cabinet,180.0,5,0.0,900.0,0.0,900.0,540.0,360.0,PayPal,Delivered
1465,2025-11-24,2025,11,CUST-253,Europe,Office Supplies,Dual Monitor Arm,79.0,5,0.1,395.0,39.5,355.5,237.0,118.5,Bank Transfer,Delivered
1466,2025-11-04,2025,11,CUST-402,Latin America,Office Supplies,Dual Monitor Arm,79.0,3,0.0,237.0,0.0,237.0,142.2,94.8,PayPal,Shipped
1467,2025-07-27,2025,07,CUST-451,Europe,Office Supplies,Ergonomic Desk Chair,299.0,10,0.2,2990.0,598.0,2392.0,1794.0,598.0,Bank Transfer,Processing
1468,2025-11-23,2025,11,CUST-960,Europe,Office Supplies,Dual Monitor Arm,79.0,9,0.1,711.0,71.1,639.9,426.6,213.3,Bank Transfer,Delivered
1469,2025-02-19,2025,02,CUST-796,Europe,Office Supplies,Standing Desk Motorized,450.0,5,0.2,2250.0,450.0,1800.0,1350.0,450.0,PayPal,Delivered
1470,2025-04-24,2025,04,CUST-480,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,5,0.15,2250.0,337.5,1912.5,1350.0,562.5,PayPal,Processing
1471,2025-05-31,2025,05,CUST-694,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,8,0.0,2392.0,0.0,2392.0,1435.2,956.8,Credit Card,Shipped
1472,2025-04-10,2025,04,CUST-523,Asia-Pacific,Furniture,Executive Conference Table,899.0,7,0.2,6293.0,1258.6,5034.4,3775.8,1258.6,Credit Card,Delivered
1473,2025-03-12,2025,03,CUST-246,Latin America,Technology,AI Vision Camera,249.0,7,0.2,1743.0,348.6,1394.4,1045.8,348.6,PayPal,Delivered
1474,2025-02-11,2025,02,CUST-104,North America,Office Supplies,Dual Monitor Arm,79.0,3,0.1,237.0,23.7,213.3,142.2,71.1,Corporate Invoice,Delivered
